AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Fire & Emergency Medical Services,2411.543947243418,2009-04-08
Deputy Mayor for Economic Development,667.5229288439131,2009-04-07
Office of the State Superintendent of Education,-58.110797613923296,2009-04-07
Department of Consumer & Regulatory Affairs,773.1769121729967,2009-04-07
Department on Disability Services,773.3450338393104,2009-04-07
Office on Aging,1013.569775710654,2009-04-07
Department of Property Management,993.4938333720032,2009-04-07
Office of the State Superintendent of Education,-432.382579986704,2009-04-07
Office of the State Superintendent of Education,769.1816823182119,2009-04-07
Child & Family Services Administration,1095.8077390398837,2009-04-07
Office of the State Superintendent of Education,-641.4215728010191,2009-04-08
District Department of Transportation,-459.2272424156981,2009-04-07
Department of Housing & Community Development,2227.458519357441,2009-04-08
Fire & Emergency Medical Services,648.0459719827678,2009-04-08
Fire & Emergency Medical Services,376.8134054022885,2009-04-08
Department of Employment Services,30.60874419336551,2009-04-08
Criminal Justice Coordinating Council,343.6389735910441,2009-04-08
Office of Public Educational Facilities Modernization,-263.9912831573687,2009-04-08
Metropolitan Police Department,368.3665722005058,2009-04-08
DC Lottery & Charitable Games Control Board,1137.427073795148,2009-04-08
Department of  Youth Rehabilitation Services,-372.4414404047387,2009-04-08
District Department of Transportation,295.7615665441537,2009-04-08
Department of Health,709.0482234595481,2009-04-08
City Administrator/Deputy Mayor,85.61114897255459,2009-04-08
Department of Public Works,766.2259151927465,2009-04-08
Office of the State Superintendent of Education,2805.9182666173583,2009-04-07
District Department of the Environment,1701.4021668036276,2009-04-07
Office of Contracting & Procurement,433.1266192111928,2009-04-07
Fire & Emergency Medical Services,417.8621029754254,2009-04-07
District Department of Transportation,886.7058425314185,2009-04-07
Fire & Emergency Medical Services,1011.0111875060117,2009-04-07
Metropolitan Police Department,1722.1327819254348,2009-04-07
District Department of the Environment,-684.8296130830691,2009-04-07
Office of the Chief Financial Officer,1624.2753241730552,2009-04-07
District Department of the Environment,-317.88968142479337,2009-04-07
Fire & Emergency Medical Services,1139.8712090689187,2009-04-07
Office of the Chief Financial Officer,1338.6940666608034,2009-04-07
Department of Parks & Recreation,5.566412640070212,2009-04-07
Fire & Emergency Medical Services,-364.1306840671957,2009-04-07
Department of Health,528.5886302340552,2009-04-07
Department of Health,1436.9124447666202,2009-04-07
District Department of Transportation,383.7979232640784,2009-04-07
Metropolitan Police Department,674.8143703060389,2009-04-07
Department of Health,280.08779781449863,2009-04-07
District Department of Transportation,-775.9686636075743,2009-04-07
Office of the Inspector General,-166.17545841555727,2009-04-07
"Department of Insurance, Securities & Banking",356.2642092780489,2009-04-07
"Department of Insurance, Securities & Banking",-980.1576377798156,2009-04-07
Metropolitan Police Department,110.9815991133844,2009-04-07
Department of Health,1727.7272492607276,2009-04-07
Office of the State Superintendent of Education,-465.048395185504,2009-04-07
Office of Partnership & Grant Services,-406.9834156846457,2009-04-07
Department of Health,-1006.7665312083544,2009-04-07
DC Public Library,1392.2109551586557,2009-04-07
Office of the Chief Technology Officer,2566.889275273795,2009-04-07
Office of the Mayor,181.0671389789644,2009-04-07
Department of Housing & Community Development,1357.9106531970665,2009-04-07
Fire & Emergency Medical Services,1654.0913219502545,2009-04-07
Department of Consumer & Regulatory Affairs,716.810004396523,2009-04-07
Commission of Judicial Disabilities & Tenure,440.0586542475388,2009-04-07
Department of Corrections,710.4491364169844,2009-04-07
Commission on Arts & Humanities,1841.346510636019,2009-04-07
Office of the Chief Technology Officer,2001.799325938676,2009-04-07
Commission on Arts & Humanities,553.3691248450506,2009-04-07
Metropolitan Police Department,678.4432170517579,2009-04-07
Department of Public Works,1211.0278779839778,2009-04-07
Office of the Inspector General,-343.6006138956901,2009-04-07
Department of Health,427.4791896400316,2009-04-07
Department of Public Works,414.2485721311702,2009-04-07
District Department of Transportation,-107.25188007613986,2009-04-07
Department of Housing & Community Development,2003.284892684268,2009-04-07
Fire & Emergency Medical Services,-289.0682331897548,2009-04-06
Department of Property Management,-99.8004795409845,2009-04-06
Department of Corrections,1889.399886540912,2009-04-06
Department of Health,606.3936588367077,2009-04-06
Commission on Arts & Humanities,403.0955301621203,2009-04-06
Department of Human Services,1129.5209903203302,2009-04-06
Department of Parks & Recreation,848.4868649902351,2009-04-06
Serve DC,20.12974066541858,2009-04-06
Department of Parks & Recreation,288.0066739780184,2009-04-06
Office of Administrative Hearings,930.9343306750704,2009-04-07
Department on Disability Services,-81.84171456644049,2009-04-07
Department of Public Works,-1209.223370283928,2009-04-07
Fire & Emergency Medical Services,-283.0951830116932,2009-04-07
Fire & Emergency Medical Services,-1918.471025049475,2009-04-07
University of the District of Columbia,-196.1621767682149,2009-04-07
Office of the Chief Technology Officer,389.35745671868494,2009-04-07
District Department of Transportation,-696.430134219347,2009-04-06
Office of the Tenant Advocate,-141.51387966800598,2009-04-06
Office of Police Complaints,678.0227236450166,2009-04-06
Office of Finance & Resource Management,326.0959331511216,2009-04-07
Department of Mental Health,147.44843248069952,2009-04-07
Department of Public Works,935.5865799008805,2009-04-07
Office of Community Affairs,74.87205267312925,2009-04-07
Department of Public Works,1280.9522097862114,2009-04-07
Department of Corrections,-49.16974272850189,2009-04-06
Office of the Mayor,1879.2577823809104,2009-04-06
Office of the State Superintendent of Education,1177.9461868577905,2009-04-06
Department of Health,-895.0220169150233,2009-04-06
Serve DC,-915.9889056798388,2009-04-07
Department of Human Services,1094.4755836302045,2009-04-07
Fire & Emergency Medical Services,1604.4302558021022,2009-04-07
Department of Mental Health,-545.6461692911029,2009-04-07
Department of Mental Health,690.1350658739461,2009-04-07
Office of the Chief Technology Officer,1659.6230117520354,2009-04-06
District Department of Transportation,129.78589268438185,2009-04-07
Department of Parks & Recreation,803.0408509926689,2009-04-07
Department of Property Management,-382.1568188224778,2009-04-07
Department of Property Management,24.474057005787813,2009-04-07
Office of the Mayor,1397.6839045673437,2009-04-07
Fire & Emergency Medical Services,-57.575876508438,2009-04-07
District Department of Transportation,748.398357281812,2009-04-07
Department of Health,1217.9801870348642,2009-04-07
Department of Health,-780.260749443776,2009-04-07
Department on Disability Services,613.1697593243792,2009-04-07
Fire & Emergency Medical Services,1838.376891072492,2009-04-07
Office of the Inspector General,1285.4741098407508,2009-04-08
District Department of Transportation,1672.143799046769,2009-04-08
District Department of Transportation,1773.692111498487,2009-04-08
Office of Contracting & Procurement,1879.0928651948043,2009-04-08
Department of Consumer & Regulatory Affairs,1138.0487429553814,2009-04-08
Department of Property Management,620.5345568895202,2009-04-08
Department of Consumer & Regulatory Affairs,530.7890357711074,2009-04-08
Department of Property Management,714.187894310604,2009-04-08
District Department of Transportation,1322.3579798133237,2009-04-07
Department of  Youth Rehabilitation Services,1146.4152118307031,2009-04-08
Department of Motor Vehicles,-250.52842914591827,2009-04-07
District Department of the Environment,671.9613231721032,2009-04-08
Fire & Emergency Medical Services,840.6777990461055,2009-04-08
DC Public Library,1506.2297420426385,2009-04-08
Office of the Chief Financial Officer,1579.269383713261,2009-04-08
Department of Health,-1125.697256375584,2009-04-08
Department of Consumer & Regulatory Affairs,400.7469741877636,2009-04-08
Department of Health,-1928.660969323439,2009-04-08
Deputy Mayor for Economic Development,-744.0846406508666,2009-04-08
District Department of Transportation,294.63179803009217,2009-04-08
Department of Health,1494.5463585992657,2009-04-08
Office of the Chief Technology Officer,1546.187541194308,2009-04-08
Department of Health,392.036780653976,2009-04-08
Child & Family Services Administration,746.8512367608976,2009-04-08
Department of Consumer & Regulatory Affairs,214.79976853342103,2009-04-08
Department of Mental Health,895.0632278407982,2009-04-08
Fire & Emergency Medical Services,1480.0108363785516,2009-04-08
Department of Consumer & Regulatory Affairs,-441.4931947697131,2009-04-08
Office of the Inspector General,1226.1046293420818,2009-04-08
Department on Disability Services,751.9992846783224,2009-04-08
Child & Family Services Administration,2404.873985700569,2009-04-08
Department of  Youth Rehabilitation Services,1498.1498092085378,2009-04-08
District Department of the Environment,-787.7516634907798,2009-04-08
Office of Administrative Hearings,764.9891246093964,2009-04-08
Department of Health,2203.021001903131,2009-04-08
Office of Municipal Planning,1167.6802434154436,2009-04-08
District Department of Transportation,-882.3652789166885,2009-04-08
District Department of Transportation,2325.9260899556057,2009-04-08
Department of Health,629.1081499924201,2009-04-08
Office of the Chief Financial Officer,730.5612994748296,2009-04-08
DC Public Library,766.3857102569464,2009-04-08
Department of Health Care Finance,-748.7618696830176,2009-04-08
Department of  Youth Rehabilitation Services,-639.7400028880965,2009-04-08
Office of the Chief Financial Officer,-257.6758834717964,2009-04-08
Department of Property Management,317.5057310002178,2009-04-08
District Department of Transportation,916.7864748630676,2009-04-08
District Department of Transportation,11.750453869267176,2009-04-08
Department of Health,-280.7404703981978,2009-04-08
Department of Health,235.16315526988728,2009-04-08
Fire & Emergency Medical Services,-984.9381166781764,2009-04-08
Commission on Arts & Humanities,1006.0700808832396,2009-04-07
District Department of Transportation,-560.3987887378356,2009-04-07
Department of Consumer & Regulatory Affairs,746.620224016498,2009-04-07
Fire & Emergency Medical Services,1192.2537620376106,2009-04-08
DC National Guard,946.1442319706103,2009-04-08
DC Public Library,-485.2531727677682,2009-04-08
DC Public Library,677.980384134875,2009-04-08
Department of Housing & Community Development,-200.41414352150517,2009-04-08
Department of Health,482.3786914947657,2009-04-08
Office of the Mayor,-751.3046625757719,2009-04-08
Office of the Inspector General,448.4556729213732,2009-04-08
Fire & Emergency Medical Services,-431.67668598448427,2009-04-08
Department of Parks & Recreation,327.37126580940696,2009-04-08
DC Department of Human Resources,465.0505972419825,2009-04-08
District Department of Transportation,623.7733212503086,2009-04-08
Commission on Arts & Humanities,281.6372018429624,2009-04-08
Office of the Tenant Advocate,-98.3074440856177,2009-04-08
Department of Health,511.8563043625064,2009-04-08
Department of Motor Vehicles,1956.4622390360328,2009-04-08
Department of Corrections,59.05933061668605,2009-04-08
Department of Consumer & Regulatory Affairs,-105.36244789590626,2009-04-08
Office of Community Affairs,1016.8194718907328,2009-04-08
University of the District of Columbia,578.7505683084815,2009-04-08
Fire & Emergency Medical Services,-1516.848020053657,2009-04-08
Department of Public Works,553.3691248450506,2009-04-08
Office of the State Superintendent of Education,819.3007368147446,2009-04-08
